#    L    TT             EE             TE          
  1500   0.656719E+03   0.108576E+02   0.466579E+01
  1501   0.653533E+03   0.109531E+02   0.508180E+01
  1502   0.650325E+03   0.110508E+02   0.548705E+01
  1503   0.647102E+03   0.111505E+02   0.588170E+01
  1504   0.643858E+03   0.112517E+02   0.626581E+01
  1505   0.640592E+03   0.113549E+02   0.663902E+01
  1506   0.637311E+03   0.114596E+02   0.700139E+01
  1507   0.634016E+03   0.115664E+02   0.735287E+01
  1508   0.630707E+03   0.116745E+02   0.769306E+01
  1509   0.627375E+03   0.117834E+02   0.802213E+01
  1510   0.624044E+03   0.118951E+02   0.833977E+01
  1511   0.620683E+03   0.120075E+02   0.864672E+01
  1512   0.617316E+03   0.121212E+02   0.894076E+01
  1513   0.613933E+03   0.122364E+02   0.922486E+01
  1514   0.610551E+03   0.123538E+02   0.949679E+01
  1515   0.607176E+03   0.124718E+02   0.975804E+01
  1516   0.603772E+03   0.125905E+02   0.100064E+02
  1517   0.600368E+03   0.127106E+02   0.102440E+02
  1518   0.596956E+03   0.128321E+02   0.104710E+02
  1519   0.593537E+03   0.129536E+02   0.106843E+02
  1520   0.590126E+03   0.130765E+02   0.108869E+02
  1521   0.586699E+03   0.132008E+02   0.110781E+02
  1522   0.583265E+03   0.133251E+02   0.112571E+02
  1523   0.579838E+03   0.134500E+02   0.114246E+02
  1524   0.576404E+03   0.135764E+02   0.115800E+02
  1525   0.572969E+03   0.137035E+02   0.117240E+02
  1526   0.569542E+03   0.138306E+02   0.118565E+02
  1527   0.566114E+03   0.139576E+02   0.119761E+02
  1528   0.562687E+03   0.140861E+02   0.120851E+02
  1529   0.559266E+03   0.142145E+02   0.121826E+02
  1530   0.555852E+03   0.143429E+02   0.122679E+02
  1531   0.552438E+03   0.144720E+02   0.123410E+02
  1532   0.549038E+03   0.146018E+02   0.124034E+02
  1533   0.545638E+03   0.147309E+02   0.124552E+02
  1534   0.542252E+03   0.148607E+02   0.124933E+02
  1535   0.538873E+03   0.149905E+02   0.125214E+02
  1536   0.535501E+03   0.151195E+02   0.125374E+02
  1537   0.532151E+03   0.152492E+02   0.125419E+02
  1538   0.528815E+03   0.153790E+02   0.125357E+02
  1539   0.525456E+03   0.155072E+02   0.125181E+02
  1540   0.522133E+03   0.156354E+02   0.124898E+02
  1541   0.518825E+03   0.157644E+02   0.124493E+02
  1542   0.515531E+03   0.158927E+02   0.123988E+02
  1543   0.512243E+03   0.160194E+02   0.123362E+02
  1544   0.508977E+03   0.161469E+02   0.122636E+02
  1545   0.505732E+03   0.162730E+02   0.121803E+02
  1546   0.502493E+03   0.163983E+02   0.120856E+02
  1547   0.499276E+03   0.165236E+02   0.119809E+02
  1548   0.496088E+03   0.166482E+02   0.118656E+02
  1549   0.492914E+03   0.167713E+02   0.117402E+02
  1550   0.489768E+03   0.168938E+02   0.116042E+02
  1551   0.486629E+03   0.170155E+02   0.114575E+02
  1552   0.483526E+03   0.171357E+02   0.113015E+02
  1553   0.480436E+03   0.172560E+02   0.111363E+02
  1554   0.477376E+03   0.173755E+02   0.109604E+02
  1555   0.474328E+03   0.174929E+02   0.107753E+02
  1556   0.471317E+03   0.176088E+02   0.105801E+02
  1557   0.468328E+03   0.177240E+02   0.103757E+02
  1558   0.465366E+03   0.178386E+02   0.101628E+02
  1559   0.462441E+03   0.179501E+02   0.993981E+01
  1560   0.459537E+03   0.180618E+02   0.970758E+01
  1561   0.456639E+03   0.181712E+02   0.946679E+01
  1562   0.453770E+03   0.182799E+02   0.921672E+01
  1563   0.450937E+03   0.183865E+02   0.895882E+01
  1564   0.448139E+03   0.184924E+02   0.869235E+01
  1565   0.445378E+03   0.185953E+02   0.841730E+01
  1566   0.442638E+03   0.186976E+02   0.813515E+01
  1567   0.439918E+03   0.187962E+02   0.784367E+01
  1568   0.437235E+03   0.188956E+02   0.754493E+01
  1569   0.434595E+03   0.189921E+02   0.723847E+01
  1570   0.431984E+03   0.190880E+02   0.692465E+01
  1571   0.429408E+03   0.191831E+02   0.660407E+01
  1572   0.426854E+03   0.192739E+02   0.627553E+01
  1573   0.424335E+03   0.193639E+02   0.594020E+01
  1574   0.421867E+03   0.194511E+02   0.559801E+01
  1575   0.419420E+03   0.195376E+02   0.524925E+01
  1576   0.417009E+03   0.196197E+02   0.489398E+01
  1577   0.414634E+03   0.197012E+02   0.453242E+01
  1578   0.412295E+03   0.197805E+02   0.416486E+01
  1579   0.409999E+03   0.198569E+02   0.379136E+01
  1580   0.407723E+03   0.199326E+02   0.341215E+01
  1581   0.405484E+03   0.200055E+02   0.302742E+01
  1582   0.403295E+03   0.200762E+02   0.263734E+01
  1583   0.401128E+03   0.201433E+02   0.224210E+01
  1584   0.399011E+03   0.202097E+02   0.184178E+01
  1585   0.396914E+03   0.202740E+02   0.143675E+01
  1586   0.394869E+03   0.203346E+02   0.102717E+01
  1587   0.392859E+03   0.203939E+02   0.612998E+00
  1588   0.390892E+03   0.204503E+02   0.194594E+00
  1589   0.388954E+03   0.205046E+02  -0.227807E+00
  1590   0.387052E+03   0.205560E+02  -0.654043E+00
  1591   0.385200E+03   0.206052E+02  -0.108391E+01
  1592   0.383376E+03   0.206524E+02  -0.151713E+01
  1593   0.381595E+03   0.206966E+02  -0.195380E+01
  1594   0.379843E+03   0.207388E+02  -0.239346E+01
  1595   0.378141E+03   0.207788E+02  -0.283577E+01
  1596   0.376482E+03   0.208152E+02  -0.328080E+01
  1597   0.374852E+03   0.208496E+02  -0.372826E+01
  1598   0.373265E+03   0.208810E+02  -0.417779E+01
  1599   0.371713E+03   0.209103E+02  -0.462947E+01
  1600   0.370204E+03   0.209376E+02  -0.508301E+01
  1601   0.368731E+03   0.209620E+02  -0.553813E+01
  1602   0.367287E+03   0.209827E+02  -0.599459E+01
  1603   0.365900E+03   0.210014E+02  -0.645257E+01
  1604   0.364541E+03   0.210172E+02  -0.691191E+01
  1605   0.363226E+03   0.210309E+02  -0.737137E+01
  1606   0.361946E+03   0.210418E+02  -0.783228E+01
  1607   0.360702E+03   0.210505E+02  -0.829391E+01
  1608   0.359493E+03   0.210571E+02  -0.875478E+01
  1609   0.358336E+03   0.210594E+02  -0.921639E+01
  1610   0.357214E+03   0.210596E+02  -0.967799E+01
  1611   0.356120E+03   0.210576E+02  -0.101388E+02
  1612   0.355077E+03   0.210521E+02  -0.105997E+02
  1613   0.354055E+03   0.210444E+02  -0.110599E+02
  1614   0.353084E+03   0.210346E+02  -0.115193E+02
  1615   0.352148E+03   0.210220E+02  -0.119773E+02
  1616   0.351241E+03   0.210065E+02  -0.124338E+02
  1617   0.350378E+03   0.209889E+02  -0.128888E+02
  1618   0.349550E+03   0.209684E+02  -0.133425E+02
  1619   0.348743E+03   0.209451E+02  -0.137947E+02
  1620   0.347994E+03   0.209196E+02  -0.142447E+02
  1621   0.347274E+03   0.208906E+02  -0.146926E+02
  1622   0.346590E+03   0.208601E+02  -0.151384E+02
  1623   0.345934E+03   0.208268E+02  -0.155819E+02
  1624   0.345322E+03   0.207914E+02  -0.160219E+02
  1625   0.344745E+03   0.207523E+02  -0.164597E+02
  1626   0.344198E+03   0.207119E+02  -0.168947E+02
  1627   0.343678E+03   0.206679E+02  -0.173260E+02
  1628   0.343195E+03   0.206225E+02  -0.177545E+02
  1629   0.342748E+03   0.205742E+02  -0.181787E+02
  1630   0.342337E+03   0.205238E+02  -0.186000E+02
  1631   0.341940E+03   0.204706E+02  -0.190170E+02
  1632   0.341593E+03   0.204144E+02  -0.194305E+02
  1633   0.341276E+03   0.203569E+02  -0.198396E+02
  1634   0.341002E+03   0.202965E+02  -0.202444E+02
  1635   0.340741E+03   0.202347E+02  -0.206449E+02
  1636   0.340517E+03   0.201686E+02  -0.210404E+02
  1637   0.340322E+03   0.201018E+02  -0.214324E+02
  1638   0.340148E+03   0.200329E+02  -0.218186E+02
  1639   0.340017E+03   0.199612E+02  -0.221997E+02
  1640   0.339908E+03   0.198873E+02  -0.225767E+02
  1641   0.339820E+03   0.198112E+02  -0.229478E+02
  1642   0.339769E+03   0.197330E+02  -0.233125E+02
  1643   0.339739E+03   0.196542E+02  -0.236730E+02
  1644   0.339730E+03   0.195711E+02  -0.240292E+02
  1645   0.339750E+03   0.194865E+02  -0.243782E+02
  1646   0.339792E+03   0.194005E+02  -0.247216E+02
  1647   0.339870E+03   0.193125E+02  -0.250577E+02
  1648   0.339969E+03   0.192222E+02  -0.253896E+02
  1649   0.340090E+03   0.191306E+02  -0.257151E+02
  1650   0.340232E+03   0.190361E+02  -0.260334E+02
  1651   0.340396E+03   0.189410E+02  -0.263468E+02
  1652   0.340588E+03   0.188422E+02  -0.266523E+02
  1653   0.340795E+03   0.187428E+02  -0.269506E+02
  1654   0.341024E+03   0.186427E+02  -0.272448E+02
  1655   0.341281E+03   0.185405E+02  -0.275295E+02
  1656   0.341553E+03   0.184361E+02  -0.278086E+02
  1657   0.341831E+03   0.183303E+02  -0.280805E+02
  1658   0.342146E+03   0.182224E+02  -0.283460E+02
  1659   0.342476E+03   0.181131E+02  -0.286037E+02
  1660   0.342812E+03   0.180031E+02  -0.288541E+02
  1661   0.343177E+03   0.178909E+02  -0.290982E+02
  1662   0.343549E+03   0.177781E+02  -0.293351E+02
  1663   0.343943E+03   0.176638E+02  -0.295633E+02
  1664   0.344344E+03   0.175474E+02  -0.297844E+02
  1665   0.344767E+03   0.174303E+02  -0.299984E+02
  1666   0.345205E+03   0.173118E+02  -0.302059E+02
  1667   0.345649E+03   0.171926E+02  -0.304041E+02
  1668   0.346115E+03   0.170720E+02  -0.305958E+02
  1669   0.346589E+03   0.169507E+02  -0.307789E+02
  1670   0.347069E+03   0.168279E+02  -0.309542E+02
  1671   0.347571E+03   0.167038E+02  -0.311230E+02
  1672   0.348081E+03   0.165789E+02  -0.312832E+02
  1673   0.348590E+03   0.164526E+02  -0.314355E+02
  1674   0.349122E+03   0.163271E+02  -0.315799E+02
  1675   0.349646E+03   0.161994E+02  -0.317164E+02
  1676   0.350192E+03   0.160702E+02  -0.318450E+02
  1677   0.350745E+03   0.159419E+02  -0.319658E+02
  1678   0.351290E+03   0.158113E+02  -0.320786E+02
  1679   0.351851E+03   0.156816E+02  -0.321836E+02
  1680   0.352419E+03   0.155504E+02  -0.322799E+02
  1681   0.352994E+03   0.154177E+02  -0.323684E+02
  1682   0.353561E+03   0.152858E+02  -0.324504E+02
  1683   0.354144E+03   0.151539E+02  -0.325231E+02
  1684   0.354727E+03   0.150206E+02  -0.325887E+02
  1685   0.355317E+03   0.148873E+02  -0.326463E+02
  1686   0.355907E+03   0.147540E+02  -0.326946E+02
  1687   0.356490E+03   0.146193E+02  -0.327358E+02
  1688   0.357087E+03   0.144853E+02  -0.327698E+02
  1689   0.357670E+03   0.143513E+02  -0.327944E+02
  1690   0.358254E+03   0.142166E+02  -0.328119E+02
  1691   0.358844E+03   0.140827E+02  -0.328223E+02
  1692   0.359436E+03   0.139473E+02  -0.328240E+02
  1693   0.360019E+03   0.138126E+02  -0.328179E+02
  1694   0.360596E+03   0.136787E+02  -0.328054E+02
  1695   0.361181E+03   0.135433E+02  -0.327835E+02
  1696   0.361758E+03   0.134094E+02  -0.327552E+02
  1697   0.362321E+03   0.132748E+02  -0.327191E+02
  1698   0.362891E+03   0.131409E+02  -0.326758E+02
  1699   0.363455E+03   0.130070E+02  -0.326239E+02
  1700   0.364011E+03   0.128723E+02  -0.325656E+02
  1701   0.364554E+03   0.127399E+02  -0.324994E+02
  1702   0.365104E+03   0.126067E+02  -0.324261E+02
  1703   0.365639E+03   0.124750E+02  -0.323464E+02
  1704   0.366168E+03   0.123426E+02  -0.322588E+02
  1705   0.366689E+03   0.122116E+02  -0.321641E+02
  1706   0.367197E+03   0.120791E+02  -0.320622E+02
  1707   0.367704E+03   0.119481E+02  -0.319546E+02
  1708   0.368198E+03   0.118185E+02  -0.318391E+02
  1709   0.368684E+03   0.116897E+02  -0.317172E+02
  1710   0.369156E+03   0.115624E+02  -0.315882E+02
  1711   0.369614E+03   0.114357E+02  -0.314519E+02
  1712   0.370072E+03   0.113083E+02  -0.313100E+02
  1713   0.370508E+03   0.111824E+02  -0.311616E+02
  1714   0.370930E+03   0.110579E+02  -0.310060E+02
  1715   0.371338E+03   0.109335E+02  -0.308455E+02
  1716   0.371746E+03   0.108104E+02  -0.306777E+02
  1717   0.372133E+03   0.106881E+02  -0.305043E+02
  1718   0.372497E+03   0.105672E+02  -0.303251E+02
  1719   0.372855E+03   0.104471E+02  -0.301394E+02
  1720   0.373206E+03   0.103284E+02  -0.299488E+02
  1721   0.373535E+03   0.102112E+02  -0.297516E+02
  1722   0.373858E+03   0.100939E+02  -0.295495E+02
  1723   0.374158E+03   0.997804E+01  -0.293416E+02
  1724   0.374437E+03   0.986441E+01  -0.291287E+02
  1725   0.374702E+03   0.975073E+01  -0.289101E+02
  1726   0.374952E+03   0.963924E+01  -0.286872E+02
  1727   0.375188E+03   0.952846E+01  -0.284585E+02
  1728   0.375402E+03   0.942060E+01  -0.282255E+02
  1729   0.375610E+03   0.931344E+01  -0.279875E+02
  1730   0.375781E+03   0.920698E+01  -0.277437E+02
  1731   0.375945E+03   0.910196E+01  -0.274971E+02
  1732   0.376087E+03   0.899838E+01  -0.272448E+02
  1733   0.376216E+03   0.889698E+01  -0.269888E+02
  1734   0.376322E+03   0.879627E+01  -0.267286E+02
  1735   0.376407E+03   0.869773E+01  -0.264633E+02
  1736   0.376478E+03   0.859989E+01  -0.261958E+02
  1737   0.376527E+03   0.850496E+01  -0.259234E+02
  1738   0.376554E+03   0.841072E+01  -0.256473E+02
  1739   0.376575E+03   0.831866E+01  -0.253684E+02
  1740   0.376559E+03   0.822801E+01  -0.250859E+02
  1741   0.376543E+03   0.813880E+01  -0.247990E+02
  1742   0.376492E+03   0.805175E+01  -0.245108E+02
  1743   0.376426E+03   0.796613E+01  -0.242182E+02
  1744   0.376338E+03   0.788267E+01  -0.239235E+02
  1745   0.376229E+03   0.779989E+01  -0.236259E+02
  1746   0.376098E+03   0.772001E+01  -0.233254E+02
  1747   0.375953E+03   0.764230E+01  -0.230228E+02
  1748   0.375780E+03   0.756674E+01  -0.227181E+02
  1749   0.375584E+03   0.749186E+01  -0.224097E+02
  1750   0.375367E+03   0.741913E+01  -0.221006E+02
  1751   0.375128E+03   0.734782E+01  -0.217901E+02
  1752   0.374876E+03   0.727792E+01  -0.214759E+02
  1753   0.374601E+03   0.720943E+01  -0.211619E+02
  1754   0.374305E+03   0.714384E+01  -0.208456E+02
  1755   0.373988E+03   0.708093E+01  -0.205279E+02
  1756   0.373656E+03   0.701891E+01  -0.202088E+02
  1757   0.373295E+03   0.695890E+01  -0.198889E+02
  1758   0.372905E+03   0.690074E+01  -0.195684E+02
  1759   0.372509E+03   0.684459E+01  -0.192471E+02
  1760   0.372083E+03   0.679053E+01  -0.189244E+02
  1761   0.371636E+03   0.673839E+01  -0.186017E+02
  1762   0.371167E+03   0.668811E+01  -0.182783E+02
  1763   0.370683E+03   0.663999E+01  -0.179541E+02
  1764   0.370186E+03   0.659395E+01  -0.176307E+02
  1765   0.369652E+03   0.654970E+01  -0.173066E+02
  1766   0.369103E+03   0.650737E+01  -0.169832E+02
  1767   0.368533E+03   0.646698E+01  -0.166590E+02
  1768   0.367942E+03   0.642867E+01  -0.163356E+02
  1769   0.367336E+03   0.639229E+01  -0.160137E+02
  1770   0.366701E+03   0.635777E+01  -0.156910E+02
  1771   0.366051E+03   0.632533E+01  -0.153697E+02
  1772   0.365387E+03   0.629474E+01  -0.150499E+02
  1773   0.364687E+03   0.626609E+01  -0.147294E+02
  1774   0.363980E+03   0.623945E+01  -0.144118E+02
  1775   0.363251E+03   0.621474E+01  -0.140948E+02
  1776   0.362507E+03   0.619188E+01  -0.137786E+02
  1777   0.361727E+03   0.617111E+01  -0.134653E+02
  1778   0.360940E+03   0.615212E+01  -0.131527E+02
  1779   0.360131E+03   0.613513E+01  -0.128423E+02
  1780   0.359308E+03   0.612000E+01  -0.125332E+02
  1781   0.358471E+03   0.610673E+01  -0.122264E+02
  1782   0.357596E+03   0.609540E+01  -0.119217E+02
  1783   0.356715E+03   0.608592E+01  -0.116191E+02
  1784   0.355827E+03   0.607822E+01  -0.113180E+02
  1785   0.354910E+03   0.607245E+01  -0.110205E+02
  1786   0.353978E+03   0.606847E+01  -0.107251E+02
  1787   0.353031E+03   0.606642E+01  -0.104318E+02
  1788   0.352071E+03   0.606608E+01  -0.101430E+02
  1789   0.351088E+03   0.606752E+01  -0.985546E+01
  1790   0.350083E+03   0.607074E+01  -0.957156E+01
  1791   0.349072E+03   0.607567E+01  -0.929126E+01
  1792   0.348046E+03   0.608239E+01  -0.901307E+01
  1793   0.346990E+03   0.609081E+01  -0.873848E+01
  1794   0.345935E+03   0.610087E+01  -0.846747E+01
  1795   0.344866E+03   0.611278E+01  -0.820005E+01
  1796   0.343752E+03   0.612626E+01  -0.793547E+01
  1797   0.342661E+03   0.614129E+01  -0.767520E+01
  1798   0.341541E+03   0.615796E+01  -0.741776E+01
  1799   0.340405E+03   0.617633E+01  -0.716463E+01
  1800   0.339263E+03   0.619627E+01  -0.691580E+01
  1801   0.338114E+03   0.621769E+01  -0.667023E+01
  1802   0.336958E+03   0.624060E+01  -0.642911E+01
  1803   0.335779E+03   0.626507E+01  -0.619259E+01
  1804   0.334579E+03   0.629096E+01  -0.595924E+01
  1805   0.333371E+03   0.631841E+01  -0.573064E+01
  1806   0.332164E+03   0.634735E+01  -0.550634E+01
  1807   0.330935E+03   0.637771E+01  -0.528656E+01
  1808   0.329698E+03   0.640927E+01  -0.507107E+01
  1809   0.328454E+03   0.644210E+01  -0.486024E+01
  1810   0.327203E+03   0.647643E+01  -0.465408E+01
  1811   0.325930E+03   0.651203E+01  -0.445251E+01
  1812   0.324657E+03   0.654898E+01  -0.425582E+01
  1813   0.323377E+03   0.658714E+01  -0.406387E+01
  1814   0.322082E+03   0.662650E+01  -0.387681E+01
  1815   0.320788E+03   0.666706E+01  -0.369463E+01
  1816   0.319486E+03   0.670876E+01  -0.351755E+01
  1817   0.318169E+03   0.675159E+01  -0.334529E+01
  1818   0.316845E+03   0.679556E+01  -0.317813E+01
  1819   0.315499E+03   0.684074E+01  -0.301614E+01
  1820   0.314168E+03   0.688676E+01  -0.285926E+01
  1821   0.312837E+03   0.693392E+01  -0.270756E+01
  1822   0.311491E+03   0.698200E+01  -0.256110E+01
  1823   0.310168E+03   0.703114E+01  -0.241990E+01
  1824   0.308815E+03   0.708090E+01  -0.228386E+01
  1825   0.307462E+03   0.713152E+01  -0.215330E+01
  1826   0.306101E+03   0.718380E+01  -0.202799E+01
  1827   0.304748E+03   0.723655E+01  -0.190800E+01
  1828   0.303381E+03   0.729001E+01  -0.179348E+01
  1829   0.302013E+03   0.734343E+01  -0.168427E+01
  1830   0.300645E+03   0.739904E+01  -0.158046E+01
  1831   0.299277E+03   0.745461E+01  -0.148212E+01
  1832   0.297902E+03   0.751089E+01  -0.138924E+01
  1833   0.296534E+03   0.756788E+01  -0.130167E+01
  1834   0.295166E+03   0.762483E+01  -0.121980E+01
  1835   0.293791E+03   0.768324E+01  -0.114309E+01
  1836   0.292416E+03   0.774311E+01  -0.107207E+01
  1837   0.291048E+03   0.780145E+01  -0.100643E+01
  1838   0.289680E+03   0.786126E+01  -0.946331E+00
  1839   0.288304E+03   0.792178E+01  -0.891618E+00
  1840   0.286943E+03   0.798153E+01  -0.842439E+00
  1841   0.285582E+03   0.804275E+01  -0.798644E+00
  1842   0.284221E+03   0.810394E+01  -0.760308E+00
  1843   0.282860E+03   0.816511E+01  -0.727430E+00
  1844   0.281506E+03   0.822700E+01  -0.699861E+00
  1845   0.280174E+03   0.828887E+01  -0.677747E+00
  1846   0.278820E+03   0.835147E+01  -0.660867E+00
  1847   0.277480E+03   0.841405E+01  -0.649516E+00
  1848   0.276141E+03   0.847661E+01  -0.643321E+00
  1849   0.274808E+03   0.853916E+01  -0.642432E+00
  1850   0.273483E+03   0.860170E+01  -0.646772E+00
  1851   0.272143E+03   0.866496E+01  -0.656342E+00
  1852   0.270839E+03   0.872896E+01  -0.671144E+00
  1853   0.269521E+03   0.879147E+01  -0.691031E+00
  1854   0.268217E+03   0.885396E+01  -0.716156E+00
  1855   0.266920E+03   0.891571E+01  -0.746297E+00
  1856   0.265638E+03   0.897819E+01  -0.781383E+00
  1857   0.264355E+03   0.904141E+01  -0.821564E+00
  1858   0.263080E+03   0.910313E+01  -0.866696E+00
  1859   0.261820E+03   0.916560E+01  -0.916855E+00
  1860   0.260559E+03   0.922658E+01  -0.971746E+00
  1861   0.259320E+03   0.928830E+01  -0.103160E+01
  1862   0.258088E+03   0.934928E+01  -0.109611E+01
  1863   0.256848E+03   0.941026E+01  -0.116529E+01
  1864   0.255638E+03   0.947199E+01  -0.123921E+01
  1865   0.254427E+03   0.953223E+01  -0.131772E+01
  1866   0.253239E+03   0.959174E+01  -0.140084E+01
  1867   0.252043E+03   0.965125E+01  -0.148826E+01
  1868   0.250868E+03   0.971002E+01  -0.158029E+01
  1869   0.249708E+03   0.976806E+01  -0.167655E+01
  1870   0.248555E+03   0.982610E+01  -0.177727E+01
  1871   0.247409E+03   0.988416E+01  -0.188208E+01
  1872   0.246285E+03   0.994074E+01  -0.199121E+01
  1873   0.245168E+03   0.999734E+01  -0.210437E+01
  1874   0.244066E+03   0.100525E+02  -0.222162E+01
  1875   0.242978E+03   0.101076E+02  -0.234283E+01
  1876   0.241897E+03   0.101620E+02  -0.246785E+01
  1877   0.240830E+03   0.102157E+02  -0.259675E+01
  1878   0.239770E+03   0.102679E+02  -0.272939E+01
  1879   0.238733E+03   0.103194E+02  -0.286555E+01
  1880   0.237709E+03   0.103701E+02  -0.300545E+01
  1881   0.236700E+03   0.104202E+02  -0.314873E+01
  1882   0.235698E+03   0.104702E+02  -0.329538E+01
  1883   0.234718E+03   0.105181E+02  -0.344542E+01
  1884   0.233752E+03   0.105667E+02  -0.359869E+01
  1885   0.232800E+03   0.106132E+02  -0.375519E+01
  1886   0.231856E+03   0.106596E+02  -0.391464E+01
  1887   0.230925E+03   0.107046E+02  -0.407726E+01
  1888   0.230024E+03   0.107481E+02  -0.424267E+01
  1889   0.229122E+03   0.107909E+02  -0.441096E+01
  1890   0.228242E+03   0.108330E+02  -0.458206E+01
  1891   0.227384E+03   0.108744E+02  -0.475566E+01
  1892   0.226533E+03   0.109144E+02  -0.493200E+01
  1893   0.225696E+03   0.109536E+02  -0.511063E+01
  1894   0.224880E+03   0.109914E+02  -0.529155E+01
  1895   0.224072E+03   0.110285E+02  -0.547485E+01
  1896   0.223285E+03   0.110648E+02  -0.566037E+01
  1897   0.222520E+03   0.110990E+02  -0.584797E+01
  1898   0.221761E+03   0.111325E+02  -0.603773E+01
  1899   0.221025E+03   0.111652E+02  -0.622927E+01
  1900   0.220295E+03   0.111958E+02  -0.642275E+01
  1901   0.219586E+03   0.112257E+02  -0.661810E+01
  1902   0.218900E+03   0.112541E+02  -0.681502E+01
  1903   0.218220E+03   0.112811E+02  -0.701322E+01
  1904   0.217577E+03   0.113082E+02  -0.721241E+01
  1905   0.216918E+03   0.113330E+02  -0.741377E+01
  1906   0.216288E+03   0.113564E+02  -0.761657E+01
  1907   0.215680E+03   0.113799E+02  -0.781932E+01
  1908   0.215086E+03   0.114011E+02  -0.802426E+01
  1909   0.214500E+03   0.114210E+02  -0.822916E+01
  1910   0.213934E+03   0.114408E+02  -0.843552E+01
  1911   0.213391E+03   0.114585E+02  -0.864332E+01
  1912   0.212862E+03   0.114748E+02  -0.885035E+01
  1913   0.212355E+03   0.114896E+02  -0.905811E+01
  1914   0.211854E+03   0.115029E+02  -0.926658E+01
  1915   0.211375E+03   0.115156E+02  -0.947577E+01
  1916   0.210904E+03   0.115268E+02  -0.968495E+01
  1917   0.210461E+03   0.115358E+02  -0.989486E+01
  1918   0.210025E+03   0.115449E+02  -0.101048E+02
  1919   0.209612E+03   0.115518E+02  -0.103147E+02
  1920   0.209212E+03   0.115572E+02  -0.105245E+02
  1921   0.208820E+03   0.115620E+02  -0.107337E+02
  1922   0.208456E+03   0.115645E+02  -0.109428E+02
  1923   0.208100E+03   0.115664E+02  -0.111513E+02
  1924   0.207751E+03   0.115668E+02  -0.113597E+02
  1925   0.207438E+03   0.115651E+02  -0.115681E+02
  1926   0.207125E+03   0.115634E+02  -0.117751E+02
  1927   0.206819E+03   0.115602E+02  -0.119828E+02
  1928   0.206550E+03   0.115556E+02  -0.121869E+02
  1929   0.206280E+03   0.115496E+02  -0.123924E+02
  1930   0.206032E+03   0.115421E+02  -0.125958E+02
  1931   0.205806E+03   0.115325E+02  -0.127984E+02
  1932   0.205587E+03   0.115229E+02  -0.129996E+02
  1933   0.205383E+03   0.115111E+02  -0.132001E+02
  1934   0.205193E+03   0.114986E+02  -0.133991E+02
  1935   0.205017E+03   0.114839E+02  -0.135968E+02
  1936   0.204856E+03   0.114693E+02  -0.137929E+02
  1937   0.204702E+03   0.114510E+02  -0.139869E+02
  1938   0.204570E+03   0.114335E+02  -0.141795E+02
  1939   0.204453E+03   0.114138E+02  -0.143706E+02
  1940   0.204343E+03   0.113935E+02  -0.145603E+02
  1941   0.204255E+03   0.113716E+02  -0.147472E+02
  1942   0.204166E+03   0.113484E+02  -0.149325E+02
  1943   0.204099E+03   0.113244E+02  -0.151165E+02
  1944   0.204047E+03   0.112976E+02  -0.152976E+02
  1945   0.203995E+03   0.112715E+02  -0.154758E+02
  1946   0.203965E+03   0.112432E+02  -0.156533E+02
  1947   0.203934E+03   0.112142E+02  -0.158272E+02
  1948   0.203933E+03   0.111838E+02  -0.159997E+02
  1949   0.203932E+03   0.111513E+02  -0.161686E+02
  1950   0.203945E+03   0.111187E+02  -0.163361E+02
  1951   0.203973E+03   0.110855E+02  -0.165000E+02
  1952   0.204008E+03   0.110494E+02  -0.166617E+02
  1953   0.204058E+03   0.110133E+02  -0.168206E+02
  1954   0.204115E+03   0.109757E+02  -0.169766E+02
  1955   0.204179E+03   0.109375E+02  -0.171304E+02
  1956   0.204251E+03   0.108978E+02  -0.172807E+02
  1957   0.204367E+03   0.108567E+02  -0.174281E+02
  1958   0.204438E+03   0.108148E+02  -0.175726E+02
  1959   0.204546E+03   0.107716E+02  -0.177142E+02
  1960   0.204654E+03   0.107284E+02  -0.178530E+02
  1961   0.204777E+03   0.106837E+02  -0.179882E+02
  1962   0.204906E+03   0.106383E+02  -0.181197E+02
  1963   0.205043E+03   0.105915E+02  -0.182477E+02
  1964   0.205188E+03   0.105440E+02  -0.183728E+02
  1965   0.205347E+03   0.104950E+02  -0.184942E+02
  1966   0.205506E+03   0.104446E+02  -0.186128E+02
  1967   0.205680E+03   0.103942E+02  -0.187278E+02
  1968   0.205846E+03   0.103424E+02  -0.188392E+02
  1969   0.206034E+03   0.102898E+02  -0.189470E+02
  1970   0.206215E+03   0.102381E+02  -0.190512E+02
  1971   0.206410E+03   0.101841E+02  -0.191518E+02
  1972   0.206606E+03   0.101287E+02  -0.192480E+02
  1973   0.206808E+03   0.100741E+02  -0.193414E+02
  1974   0.207026E+03   0.100172E+02  -0.194312E+02
  1975   0.207236E+03   0.996043E+01  -0.195173E+02
  1976   0.207453E+03   0.990217E+01  -0.195992E+02
  1977   0.207678E+03   0.984394E+01  -0.196774E+02
  1978   0.207902E+03   0.978500E+01  -0.197513E+02
  1979   0.208134E+03   0.972534E+01  -0.198215E+02
  1980   0.208374E+03   0.966497E+01  -0.198882E+02
  1981   0.208606E+03   0.960388E+01  -0.199505E+02
  1982   0.208845E+03   0.954207E+01  -0.200093E+02
  1983   0.209091E+03   0.947955E+01  -0.200644E+02
  1984   0.209338E+03   0.941705E+01  -0.201152E+02
